"";"date";"year";"month";"day";"co2"
"665";1977-08-22;1977;8;22;331,97
"666";1977-08-23;1977;8;23;332
"667";1977-08-24;1977;8;24;332,1
"668";1977-08-25;1977;8;25;332,12
"669";1977-08-26;1977;8;26;332,03
"670";1977-08-27;1977;8;27;331,99
"671";1977-08-28;1977;8;28;332,02
"672";1977-08-29;1977;8;29;332,07
"673";1977-08-30;1977;8;30;332,1
"674";1977-08-31;1977;8;31;332,15
"675";1977-09-01;1977;9;1;332,15
"676";1977-09-02;1977;9;2;332,16
"677";1977-09-03;1977;9;3;332,14
"678";1977-09-04;1977;9;4;332,16
"679";1977-09-05;1977;9;5;332,21
"680";1977-09-06;1977;9;6;332,17
"681";1977-09-07;1977;9;7;332,24
"682";1977-09-08;1977;9;8;332,26
"683";1977-09-09;1977;9;9;332,27
"684";1977-09-10;1977;9;10;332,32
"685";1977-09-11;1977;9;11;332,32
"686";1977-09-12;1977;9;12;332,36
"687";1977-09-13;1977;9;13;332,35
"688";1977-09-14;1977;9;14;332,38
"689";1977-09-15;1977;9;15;332,39
"690";1977-09-16;1977;9;16;332,46
"691";1977-09-17;1977;9;17;332,46
"692";1977-09-18;1977;9;18;332,44
"693";1977-09-19;1977;9;19;332,42
"694";1977-09-20;1977;9;20;332,4
"695";1977-09-21;1977;9;21;332,48
"696";1977-09-22;1977;9;22;332,38
"697";1977-09-23;1977;9;23;332,33
"698";1977-09-24;1977;9;24;332,33
"699";1977-09-25;1977;9;25;332,34
"700";1977-09-26;1977;9;26;332,3
"701";1977-09-27;1977;9;27;332,34
"702";1977-09-28;1977;9;28;332,46
"703";1977-09-29;1977;9;29;332,45
"704";1977-09-30;1977;9;30;332,37
"705";1977-10-01;1977;10;1;332,41
"706";1977-10-02;1977;10;2;332,44
"707";1977-10-03;1977;10;3;332,52
"708";1977-10-04;1977;10;4;332,55
"709";1977-10-05;1977;10;5;332,66
"710";1977-10-06;1977;10;6;332,55
"711";1977-10-07;1977;10;7;332,35
"712";1977-10-08;1977;10;8;332,45
"713";1977-10-09;1977;10;9;332,47
"714";1977-10-10;1977;10;10;332,49
"715";1977-10-11;1977;10;11;332,61
"716";1977-10-12;1977;10;12;332,73
"717";1977-10-13;1977;10;13;332,69
"718";1977-10-14;1977;10;14;332,67
"719";1977-10-15;1977;10;15;332,79
"720";1977-10-16;1977;10;16;332,77
"721";1977-10-17;1977;10;17;332,66
"722";1977-10-18;1977;10;18;332,77
"723";1977-10-19;1977;10;19;332,79
"724";1977-10-20;1977;10;20;332,77
"725";1977-10-21;1977;10;21;332,69
"726";1977-10-23;1977;10;23;332,75
"727";1977-10-24;1977;10;24;332,71
"728";1977-10-25;1977;10;25;332,65
"729";1977-10-26;1977;10;26;332,56
"730";1977-10-27;1977;10;27;332,62
"731";1977-10-28;1977;10;28;332,62
"732";1977-10-29;1977;10;29;332,73
"733";1977-10-30;1977;10;30;332,65
"734";1977-10-31;1977;10;31;332,59
"735";1977-11-01;1977;11;1;332,65
"736";1977-11-02;1977;11;2;332,64
"737";1977-11-03;1977;11;3;332,63
"738";1977-11-04;1977;11;4;332,57
"739";1977-11-05;1977;11;5;332,6
"740";1977-11-06;1977;11;6;332,62
"741";1977-11-07;1977;11;7;332,77
"742";1977-11-08;1977;11;8;332,68
"743";1977-11-09;1977;11;9;332,73
"744";1977-11-10;1977;11;10;332,71
"745";1977-11-11;1977;11;11;332,76
"746";1977-11-12;1977;11;12;332,69
"747";1977-11-13;1977;11;13;332,66
"748";1977-11-14;1977;11;14;332,65
"749";1977-11-15;1977;11;15;332,62
"750";1977-11-16;1977;11;16;332,63
"751";1977-11-17;1977;11;17;332,7
"752";1977-11-18;1977;11;18;332,53
"753";1977-11-19;1977;11;19;332,57
"754";1977-11-20;1977;11;20;332,55
"755";1977-11-21;1977;11;21;332,44
"756";1977-11-22;1977;11;22;332,57
"757";1977-11-23;1977;11;23;332,61
"758";1977-11-24;1977;11;24;332,46
"759";1977-11-25;1977;11;25;332,44
"760";1977-11-26;1977;11;26;332,47
"761";1977-11-27;1977;11;27;332,43
"762";1977-11-28;1977;11;28;332,42
"763";1977-11-29;1977;11;29;332,42
"764";1977-11-30;1977;11;30;332,45
"765";1977-12-01;1977;12;1;332,36
"766";1977-12-02;1977;12;2;332,44
"767";1977-12-03;1977;12;3;332,37
"768";1977-12-04;1977;12;4;332,37
"769";1977-12-05;1977;12;5;332,42
"770";1977-12-06;1977;12;6;332,42
"771";1977-12-07;1977;12;7;332,38
"772";1977-12-08;1977;12;8;332,44
"773";1977-12-09;1977;12;9;332,36
"774";1977-12-10;1977;12;10;332,41
"775";1977-12-11;1977;12;11;332,43
"776";1977-12-12;1977;12;12;332,37
"777";1977-12-13;1977;12;13;332,39
"778";1977-12-14;1977;12;14;332,33
"779";1977-12-15;1977;12;15;332,3
"780";1977-12-16;1977;12;16;332,27
"781";1977-12-17;1977;12;17;332,26
"782";1977-12-18;1977;12;18;332,29
"783";1977-12-19;1977;12;19;332,28
"784";1977-12-20;1977;12;20;332,25
"785";1977-12-21;1977;12;21;332,37
"786";1977-12-22;1977;12;22;332,41
"787";1977-12-23;1977;12;23;332,11
"788";1977-12-24;1977;12;24;332,23
"789";1977-12-25;1977;12;25;332,21
"790";1977-12-26;1977;12;26;332,19
"791";1977-12-27;1977;12;27;332,17
"792";1977-12-28;1977;12;28;332,18
"793";1977-12-29;1977;12;29;332,21
"794";1977-12-30;1977;12;30;332,13
"795";1977-12-31;1977;12;31;332,15
"796";1978-01-01;1978;1;1;332,13
"797";1978-01-02;1978;1;2;332,12
"798";1978-01-03;1978;1;3;332,13
"799";1978-01-04;1978;1;4;332,14
"800";1978-01-05;1978;1;5;332,14
"801";1978-01-06;1978;1;6;332,06
"802";1978-01-07;1978;1;7;332,1
"803";1978-01-08;1978;1;8;332,17
"804";1978-01-09;1978;1;9;332,08
"805";1978-01-10;1978;1;10;332,22
"806";1978-01-11;1978;1;11;332,06
"807";1978-01-12;1978;1;12;332,03
"808";1978-01-13;1978;1;13;332,1
"809";1978-01-14;1978;1;14;332,01
"810";1978-01-15;1978;1;15;331,99
"811";1978-01-16;1978;1;16;332,06
"812";1978-01-17;1978;1;17;332,06
"813";1978-01-18;1978;1;18;332,14
"814";1978-01-19;1978;1;19;332,03
"815";1978-01-20;1978;1;20;331,98
"816";1978-01-21;1978;1;21;331,89
"817";1978-01-22;1978;1;22;332,06
"818";1978-01-23;1978;1;23;332
"819";1978-01-24;1978;1;24;331,95
"820";1978-01-25;1978;1;25;332,05
"821";1978-01-26;1978;1;26;331,99
"822";1978-01-27;1978;1;27;332,03
"823";1978-01-28;1978;1;28;332,04
"824";1978-01-29;1978;1;29;331,97
"825";1978-01-30;1978;1;30;331,96
"826";1978-02-01;1978;2;1;332,05
"827";1978-02-02;1978;2;2;331,97
"828";1978-02-03;1978;2;3;332,05
"829";1978-02-04;1978;2;4;332,08
"830";1978-02-05;1978;2;5;332,01
"831";1978-02-06;1978;2;6;331,95
"832";1978-02-07;1978;2;7;331,95
"833";1978-02-08;1978;2;8;331,99
"834";1978-02-09;1978;2;9;331,95
"835";1978-02-10;1978;2;10;331,73
"836";1978-02-11;1978;2;11;332,02
"837";1978-02-12;1978;2;12;331,87
"838";1978-02-13;1978;2;13;331,7
"839";1978-02-14;1978;2;14;331,86
"840";1978-02-15;1978;2;15;332,02
"841";1978-02-16;1978;2;16;331,91
"842";1978-02-17;1978;2;17;331,84
"843";1978-02-18;1978;2;18;331,83
"844";1978-02-19;1978;2;19;331,83
"845";1978-02-20;1978;2;20;331,89
"846";1978-02-21;1978;2;21;332,04
"847";1978-02-22;1978;2;22;331,95
"848";1978-02-23;1978;2;23;331,88
"849";1978-02-24;1978;2;24;331,88
"850";1978-02-25;1978;2;25;331,85
"851";1978-02-26;1978;2;26;331,83
"852";1978-02-27;1978;2;27;331,89
"853";1978-02-28;1978;2;28;331,91
"854";1978-03-01;1978;3;1;331,84
"855";1978-03-02;1978;3;2;331,67
"856";1978-03-03;1978;3;3;331,76
"857";1978-03-04;1978;3;4;331,82
"858";1978-03-05;1978;3;5;331,82
"859";1978-03-06;1978;3;6;331,9
"860";1978-03-07;1978;3;7;331,79
"861";1978-03-08;1978;3;8;331,93
"862";1978-03-09;1978;3;9;331,94
"863";1978-03-10;1978;3;10;331,86
"864";1978-03-11;1978;3;11;331,83
"865";1978-03-12;1978;3;12;331,74
"866";1978-03-13;1978;3;13;331,85
"867";1978-03-14;1978;3;14;331,91
"868";1978-03-15;1978;3;15;331,91
"869";1978-03-16;1978;3;16;332,23
"870";1978-03-17;1978;3;17;331,93
"871";1978-03-18;1978;3;18;332
"872";1978-03-19;1978;3;19;332,07
"873";1978-03-20;1978;3;20;332,05
"874";1978-03-21;1978;3;21;332,06
"875";1978-03-22;1978;3;22;332,04
"876";1978-03-23;1978;3;23;332,02
"877";1978-03-24;1978;3;24;332,04
"878";1978-03-25;1978;3;25;332,04
"879";1978-03-26;1978;3;26;332,04
"880";1978-03-27;1978;3;27;332,03
"881";1978-03-28;1978;3;28;331,95
"882";1978-03-29;1978;3;29;331,98
"883";1978-03-30;1978;3;30;332,03
"884";1978-03-31;1978;3;31;331,97
"885";1978-04-01;1978;4;1;332,03
"886";1978-04-02;1978;4;2;332,06
"887";1978-04-03;1978;4;3;332,12
"888";1978-04-04;1978;4;4;332,16
"889";1978-04-05;1978;4;5;332,15
"890";1978-04-06;1978;4;6;332,17
"891";1978-04-07;1978;4;7;332,21
"892";1978-04-08;1978;4;8;332,16
"893";1978-04-09;1978;4;9;332,21
"894";1978-04-10;1978;4;10;332,17
"895";1978-04-11;1978;4;11;332,21
"896";1978-04-12;1978;4;12;332,15
"897";1978-04-13;1978;4;13;332,23
"898";1978-04-14;1978;4;14;332,22
"899";1978-04-15;1978;4;15;332,27
"900";1978-04-16;1978;4;16;332,26
"901";1978-04-17;1978;4;17;332,3
"902";1978-04-18;1978;4;18;332,32
"903";1978-04-19;1978;4;19;332,41
"904";1978-04-20;1978;4;20;332,41
"905";1978-04-21;1978;4;21;332,37
"906";1978-04-22;1978;4;22;332,37
"907";1978-04-23;1978;4;23;332,38
"908";1978-04-24;1978;4;24;332,42
"909";1978-04-25;1978;4;25;332,44
"910";1978-04-26;1978;4;26;332,5
"911";1978-04-27;1978;4;27;332,56
"912";1978-04-28;1978;4;28;332,52
"913";1978-04-29;1978;4;29;332,65
"914";1978-04-30;1978;4;30;332,63
"915";1978-05-01;1978;5;1;332,52
"916";1978-05-02;1978;5;2;332,56
"917";1978-05-03;1978;5;3;332,62
"918";1978-05-04;1978;5;4;332,69
"919";1978-05-05;1978;5;5;332,7
"920";1978-05-06;1978;5;6;332,77
"921";1978-05-07;1978;5;7;332,64
"922";1978-05-08;1978;5;8;332,73
"923";1978-05-09;1978;5;9;332,76
"924";1978-05-10;1978;5;10;332,73
"925";1978-05-11;1978;5;11;332,8
"926";1978-05-12;1978;5;12;332,78
"927";1978-05-13;1978;5;13;332,87
"928";1978-05-14;1978;5;14;332,81
"929";1978-05-15;1978;5;15;332,83
"930";1978-05-16;1978;5;16;332,89
"931";1978-05-17;1978;5;17;332,87
"932";1978-05-18;1978;5;18;333,01
"933";1978-05-19;1978;5;19;332,84
"934";1978-05-20;1978;5;20;332,84
"935";1978-05-21;1978;5;21;332,95
"936";1978-05-22;1978;5;22;332,99
"937";1978-05-23;1978;5;23;332,99
"938";1978-05-24;1978;5;24;333,03
"939";1978-05-25;1978;5;25;332,99
"940";1978-05-26;1978;5;26;332,98
"941";1978-05-27;1978;5;27;332,93
"942";1978-05-28;1978;5;28;332,99
"943";1978-05-29;1978;5;29;333,07
"944";1978-05-30;1978;5;30;333,11
"945";1978-05-31;1978;5;31;333,1
"946";1978-06-01;1978;6;1;333,04
"947";1978-06-02;1978;6;2;333,21
"948";1978-06-03;1978;6;3;333,18
"949";1978-06-04;1978;6;4;333,2
"950";1978-06-05;1978;6;5;333,21
"951";1978-06-06;1978;6;6;333,3
"952";1978-06-07;1978;6;7;333,25
"953";1978-06-08;1978;6;8;333,47
"954";1978-06-09;1978;6;9;333,56
"955";1978-06-10;1978;6;10;333,35
"956";1978-06-11;1978;6;11;333,37
"957";1978-06-12;1978;6;12;333,33
"958";1978-06-13;1978;6;13;333,37
"959";1978-06-14;1978;6;14;333,4
"960";1978-06-15;1978;6;15;333,51
"961";1978-06-16;1978;6;16;333,41
"962";1978-06-17;1978;6;17;333,48
"963";1978-06-18;1978;6;18;333,47
"964";1978-06-19;1978;6;19;333,5
"965";1978-06-20;1978;6;20;333,51
"966";1978-06-21;1978;6;21;333,48
"967";1978-06-22;1978;6;22;333,46
"968";1978-06-23;1978;6;23;333,42
"969";1978-06-24;1978;6;24;333,5
"970";1978-06-25;1978;6;25;333,47
"971";1978-06-26;1978;6;26;333,5
"972";1978-06-27;1978;6;27;333,51
"973";1978-06-28;1978;6;28;333,56
"974";1978-06-29;1978;6;29;333,64
"975";1978-06-30;1978;6;30;333,65
"976";1978-07-01;1978;7;1;333,66
"977";1978-07-02;1978;7;2;333,62
"978";1978-07-03;1978;7;3;333,64
"979";1978-07-04;1978;7;4;333,66
"980";1978-07-05;1978;7;5;333,69
"981";1978-07-06;1978;7;6;333,74
"982";1978-07-07;1978;7;7;333,74
"983";1978-07-08;1978;7;8;333,71
"984";1978-07-09;1978;7;9;333,69
"985";1978-07-10;1978;7;10;333,75
"986";1978-07-11;1978;7;11;333,79
"987";1978-07-12;1978;7;12;333,82
"988";1978-07-13;1978;7;13;333,88
"989";1978-07-14;1978;7;14;333,85
"990";1978-07-15;1978;7;15;333,8
"991";1978-07-16;1978;7;16;333,77
"992";1978-07-17;1978;7;17;333,83
"993";1978-07-18;1978;7;18;333,83
"994";1978-07-19;1978;7;19;333,8
"995";1978-07-20;1978;7;20;333,82
"996";1978-07-21;1978;7;21;333,85
"997";1978-07-22;1978;7;22;333,81
"998";1978-07-23;1978;7;23;333,8
"999";1978-07-24;1978;7;24;333,9
"1000";1978-07-25;1978;7;25;333,89
"1001";1978-07-26;1978;7;26;333,93
"1002";1978-07-27;1978;7;27;334,03
"1003";1978-07-28;1978;7;28;333,96
"1004";1978-07-29;1978;7;29;333,89
"1005";1978-07-30;1978;7;30;334,07
"1006";1978-07-31;1978;7;31;334,1
"1007";1978-08-01;1978;8;1;334,08
"1008";1978-08-02;1978;8;2;334,17
"1009";1978-08-03;1978;8;3;334,17
"1010";1978-08-04;1978;8;4;334,17
"1011";1978-08-05;1978;8;5;334,53
"1012";1978-08-06;1978;8;6;334,44
"1013";1978-08-07;1978;8;7;334,43
"1014";1978-08-08;1978;8;8;334,3
"1015";1978-08-09;1978;8;9;334,31
"1016";1978-08-10;1978;8;10;334,15
"1017";1978-08-11;1978;8;11;334,14
"1018";1978-08-12;1978;8;12;334,27
"1019";1978-08-13;1978;8;13;334,26
"1020";1978-08-14;1978;8;14;334,24
"1021";1978-08-15;1978;8;15;334,37
"1022";1978-08-16;1978;8;16;334,4
"1023";1978-08-17;1978;8;17;334,82
"1024";1978-08-18;1978;8;18;334,27
"1025";1978-08-19;1978;8;19;334,19
"1026";1978-08-20;1978;8;20;334,24
"1027";1978-08-21;1978;8;21;334,27
"1028";1978-08-22;1978;8;22;334,26
"1029";1978-08-23;1978;8;23;334,74
"1030";1978-08-24;1978;8;24;334,63
"1031";1978-08-25;1978;8;25;334,9
"1032";1978-08-26;1978;8;26;334,8
"1033";1978-08-27;1978;8;27;334,54
"1034";1978-08-28;1978;8;28;334,95
"1035";1978-08-29;1978;8;29;334,88
"1036";1978-08-30;1978;8;30;334,83
"1037";1978-08-31;1978;8;31;335,05
"1038";1978-09-01;1978;9;1;334,91
"1039";1978-09-02;1978;9;2;334,88
"1040";1978-09-03;1978;9;3;334,84
"1041";1978-09-04;1978;9;4;334,84
"1042";1978-09-05;1978;9;5;334,65
"1043";1978-09-06;1978;9;6;334,69
"1044";1978-09-07;1978;9;7;334,67
"1045";1978-09-08;1978;9;8;334,73
"1046";1978-09-09;1978;9;9;334,58
"1047";1978-09-10;1978;9;10;334,62
"1048";1978-09-11;1978;9;11;334,71
"1049";1978-09-12;1978;9;12;334,68
"1050";1978-09-13;1978;9;13;334,68
"1051";1978-09-14;1978;9;14;334,73
"1052";1978-09-15;1978;9;15;334,71
"1053";1978-09-16;1978;9;16;334,58
"1054";1978-09-17;1978;9;17;334,62
"1055";1978-09-18;1978;9;18;334,62
"1056";1978-09-19;1978;9;19;334,61
"1057";1978-09-20;1978;9;20;334,7
"1058";1978-09-21;1978;9;21;334,65
"1059";1978-09-22;1978;9;22;334,68
"1060";1978-09-23;1978;9;23;334,66
"1061";1978-09-24;1978;9;24;334,62
"1062";1978-09-25;1978;9;25;334,68
"1063";1978-09-26;1978;9;26;334,76
"1064";1978-09-27;1978;9;27;334,72
"1065";1978-09-28;1978;9;28;334,7
"1066";1978-09-29;1978;9;29;334,68
"1067";1978-09-30;1978;9;30;334,64
"1068";1978-10-01;1978;10;1;334,76
"1069";1978-10-02;1978;10;2;334,68
"1070";1978-10-03;1978;10;3;334,75
"1071";1978-10-04;1978;10;4;334,69
"1072";1978-10-05;1978;10;5;334,66
"1073";1978-10-06;1978;10;6;334,76
"1074";1978-10-07;1978;10;7;334,81
"1075";1978-10-08;1978;10;8;334,63
"1076";1978-10-09;1978;10;9;334,64
"1077";1978-10-10;1978;10;10;334,79
"1078";1978-10-11;1978;10;11;334,84
"1079";1978-10-12;1978;10;12;334,77
"1080";1978-10-13;1978;10;13;334,78
"1081";1978-10-14;1978;10;14;334,83
"1082";1978-10-15;1978;10;15;334,76
"1083";1978-10-16;1978;10;16;334,74
"1084";1978-10-17;1978;10;17;334,79
"1085";1978-10-18;1978;10;18;334,7
"1086";1978-10-19;1978;10;19;334,71
"1087";1978-10-20;1978;10;20;334,71
"1088";1978-10-21;1978;10;21;334,66
"1089";1978-10-22;1978;10;22;334,73
"1090";1978-10-23;1978;10;23;334,67
"1091";1978-10-24;1978;10;24;334,62
"1092";1978-10-25;1978;10;25;334,6
"1093";1978-10-26;1978;10;26;334,56
"1094";1978-10-27;1978;10;27;334,57
"1095";1978-10-28;1978;10;28;334,59
"1096";1978-10-29;1978;10;29;334,78
"1097";1978-10-30;1978;10;30;334,64
"1098";1978-10-31;1978;10;31;334,59
"1099";1978-11-01;1978;11;1;334,65
"1100";1978-11-02;1978;11;2;334,62
"1101";1978-11-03;1978;11;3;334,58
"1102";1978-11-04;1978;11;4;334,52
"1103";1978-11-05;1978;11;5;334,53
"1104";1978-11-06;1978;11;6;334,5
"1105";1978-11-07;1978;11;7;334,43
"1106";1978-11-08;1978;11;8;334,41
"1107";1978-11-09;1978;11;9;334,49
"1108";1978-11-10;1978;11;10;334,64
"1109";1978-11-11;1978;11;11;334,67
"1110";1978-11-12;1978;11;12;334,58
"1111";1978-11-13;1978;11;13;334,57
"1112";1978-11-14;1978;11;14;334,5
"1113";1978-11-15;1978;11;15;334,46
"1114";1978-11-16;1978;11;16;334,53
"1115";1978-11-17;1978;11;17;334,47
"1116";1978-11-18;1978;11;18;334,42
"1117";1978-11-19;1978;11;19;334,48
"1118";1980-01-01;1980;1;1;336,3
"1119";1980-01-02;1980;1;2;336,28
"1120";1980-01-03;1980;1;3;336,21
"1121";1980-01-04;1980;1;4;336,19
"1122";1980-01-05;1980;1;5;336,2
"1123";1980-01-06;1980;1;6;336,12
"1124";1980-01-07;1980;1;7;336,01
"1125";1980-01-08;1980;1;8;336,16
"1126";1980-01-09;1980;1;9;336,18
"1127";1980-01-10;1980;1;10;336,17
"1128";1980-01-11;1980;1;11;336,16
"1129";1980-01-12;1980;1;12;336,17
"1130";1980-01-13;1980;1;13;336,12
"1131";1980-01-14;1980;1;14;336,09
"1132";1980-01-15;1980;1;15;335,88
"1133";1980-01-16;1980;1;16;335,99
"1134";1980-01-17;1980;1;17;335,92
"1135";1980-01-18;1980;1;18;335,94
"1136";1980-01-19;1980;1;19;336,26
"1137";1980-01-20;1980;1;20;336,27
"1138";1980-01-21;1980;1;21;336,12
"1139";1980-01-22;1980;1;22;336,17
"1140";1980-01-23;1980;1;23;336,16
"1141";1980-01-24;1980;1;24;336,17
"1142";1980-01-25;1980;1;25;336,2
"1143";1980-01-26;1980;1;26;336,19
"1144";1980-01-27;1980;1;27;336,18
"1145";1980-01-28;1980;1;28;336,13
"1146";1980-01-29;1980;1;29;336,09
"1147";1980-01-30;1980;1;30;336,08
"1148";1980-01-31;1980;1;31;336,08
"1149";1980-02-01;1980;2;1;335,95
"1150";1980-02-02;1980;2;2;336,02
"1151";1980-02-03;1980;2;3;336,02
"1152";1980-02-04;1980;2;4;336,04
"1153";1980-02-05;1980;2;5;336,04
"1154";1980-02-06;1980;2;6;336,07
"1155";1980-02-07;1980;2;7;335,94
"1156";1980-02-08;1980;2;8;335,94
"1157";1980-02-09;1980;2;9;335,87
"1158";1980-02-10;1980;2;10;335,82
"1159";1980-02-11;1980;2;11;335,93
"1160";1980-02-12;1980;2;12;335,94
"1161";1980-02-13;1980;2;13;335,98
"1162";1980-02-14;1980;2;14;336,03
"1163";1980-02-15;1980;2;15;336,06
"1164";1980-02-16;1980;2;16;336,04
"1165";1980-02-17;1980;2;17;336,04
"1166";1980-02-18;1980;2;18;336,06
"1167";1980-02-19;1980;2;19;335,93
"1168";1980-02-20;1980;2;20;335,9
"1169";1980-02-21;1980;2;21;335,76
"1170";1980-02-22;1980;2;22;335,6
"1171";1980-02-23;1980;2;23;335,85
"1172";1980-02-24;1980;2;24;335,94
"1173";1980-02-25;1980;2;25;335,96
"1174";1980-02-26;1980;2;26;335,88
"1175";1980-02-27;1980;2;27;335,95
"1176";1980-02-28;1980;2;28;336,02
"1177";1980-02-29;1980;2;29;336,02
"1178";1980-03-01;1980;3;1;336,03
"1179";1980-03-02;1980;3;2;335,99
"1180";1980-03-03;1980;3;3;335,92
"1181";1980-03-04;1980;3;4;335,9
"1182";1980-03-05;1980;3;5;336,04
"1183";1980-03-06;1980;3;6;336,09
"1184";1980-03-07;1980;3;7;335,99
"1185";1980-03-08;1980;3;8;336,01
"1186";1980-03-09;1980;3;9;336,04
"1187";1980-03-10;1980;3;10;336,05
"1188";1980-03-11;1980;3;11;336,06
"1189";1980-03-12;1980;3;12;336,04
"1190";1980-03-13;1980;3;13;336,02
"1191";1980-03-14;1980;3;14;336,05
"1192";1980-03-15;1980;3;15;336,09
"1193";1980-03-16;1980;3;16;336,04
"1194";1980-03-17;1980;3;17;336,04
"1195";1980-03-18;1980;3;18;336,05
"1196";1980-03-19;1980;3;19;335,94
"1197";1980-03-20;1980;3;20;335,84
"1198";1980-03-21;1980;3;21;335,85
"1199";1980-03-22;1980;3;22;335,87
"1200";1980-03-23;1980;3;23;335,93
"1201";1980-03-24;1980;3;24;336,05
"1202";1980-03-25;1980;3;25;336,1
"1203";1980-03-26;1980;3;26;335,92
"1204";1980-03-27;1980;3;27;336,08
"1205";1980-03-28;1980;3;28;336,1
"1206";1980-03-29;1980;3;29;336,11
"1207";1980-03-30;1980;3;30;336,07
"1208";1980-03-31;1980;3;31;336,13
"1209";1980-04-01;1980;4;1;336,18
"1210";1980-04-02;1980;4;2;336,12
"1211";1980-04-03;1980;4;3;336,13
"1212";1980-04-04;1980;4;4;336,14
"1213";1980-04-05;1980;4;5;336,2
"1214";1980-04-06;1980;4;6;336,22
"1215";1980-04-07;1980;4;7;336,23
"1216";1980-04-08;1980;4;8;336,29
"1217";1980-04-09;1980;4;9;336,36
"1218";1980-04-10;1980;4;10;336,25
"1219";1980-04-11;1980;4;11;336,23
"1220";1980-04-12;1980;4;12;336,18
"1221";1980-04-13;1980;4;13;336,22
"1222";1980-04-14;1980;4;14;336,2
"1223";1980-04-15;1980;4;15;336,26
"1224";1980-04-16;1980;4;16;336,15
"1225";1980-04-17;1980;4;17;336,21
"1226";1980-04-18;1980;4;18;336,08
"1227";1980-04-19;1980;4;19;336,1
"1228";1980-04-20;1980;4;20;336,05
"1229";1980-04-21;1980;4;21;336,08
"1230";1980-04-22;1980;4;22;336,2
"1231";1980-04-23;1980;4;23;336,16
"1232";1980-04-24;1980;4;24;336,19
"1233";1980-04-25;1980;4;25;336,31
"1234";1980-04-26;1980;4;26;336,28
"1235";1980-04-27;1980;4;27;336,35
"1236";1980-04-28;1980;4;28;336,39
"1237";1980-04-29;1980;4;29;336,38
"1238";1980-04-30;1980;4;30;336,35
"1239";1980-05-01;1980;5;1;336,43
"1240";1980-05-02;1980;5;2;336,43
"1241";1980-05-03;1980;5;3;336,43
"1242";1980-05-04;1980;5;4;336,47
"1243";1980-05-05;1980;5;5;336,58
"1244";1980-05-06;1980;5;6;336,5
"1245";1980-05-07;1980;5;7;336,53
"1246";1980-05-08;1980;5;8;336,53
"1247";1980-05-09;1980;5;9;336,55
"1248";1980-05-10;1980;5;10;336,53
"1249";1980-05-11;1980;5;11;336,59
"1250";1980-05-12;1980;5;12;336,61
"1251";1980-05-13;1980;5;13;336,62
"1252";1980-05-14;1980;5;14;336,61
"1253";1980-05-15;1980;5;15;336,61
"1254";1980-05-16;1980;5;16;336,63
"1255";1980-05-17;1980;5;17;336,61
"1256";1980-05-18;1980;5;18;336,65
"1257";1980-05-19;1980;5;19;336,67
"1258";1980-05-20;1980;5;20;336,67
"1259";1980-05-21;1980;5;21;336,64
"1260";1980-05-22;1980;5;22;336,67
"1261";1980-05-23;1980;5;23;336,62
"1262";1980-05-24;1980;5;24;336,55
"1263";1980-05-25;1980;5;25;336,58
"1264";1980-05-26;1980;5;26;336,73
"1265";1980-05-27;1980;5;27;336,62
"1266";1980-05-28;1980;5;28;336,65
"1267";1980-05-29;1980;5;29;336,63
"1268";1980-05-30;1980;5;30;336,54
"1269";1980-05-31;1980;5;31;336,6
"1270";1980-06-01;1980;6;1;336,55
"1271";1980-06-02;1980;6;2;336,48
"1272";1980-06-03;1980;6;3;336,55
"1273";1980-06-04;1980;6;4;336,57
"1274";1980-06-05;1980;6;5;336,57
"1275";1980-06-06;1980;6;6;336,6
"1276";1980-06-07;1980;6;7;336,77
"1277";1980-06-08;1980;6;8;336,74
"1278";1980-06-09;1980;6;9;336,8
"1279";1980-06-10;1980;6;10;336,87
"1280";1980-06-11;1980;6;11;336,94
"1281";1980-06-12;1980;6;12;336,99
"1282";1980-06-13;1980;6;13;337,08
"1283";1980-06-14;1980;6;14;337,11
"1284";1980-06-15;1980;6;15;336,98
"1285";1980-06-16;1980;6;16;336,87
"1286";1980-06-17;1980;6;17;336,9
"1287";1980-06-18;1980;6;18;337,06
"1288";1980-06-19;1980;6;19;337,06
"1289";1980-06-20;1980;6;20;337,03
"1290";1980-06-21;1980;6;21;336,93
"1291";1980-06-22;1980;6;22;337,01
"1292";1980-06-23;1980;6;23;337,04
"1293";1980-06-24;1980;6;24;337,07
"1294";1980-06-25;1980;6;25;337,06
"1295";1980-06-26;1980;6;26;337,14
"1296";1980-06-27;1980;6;27;337,25
"1297";1980-06-28;1980;6;28;337,28
"1298";1980-06-29;1980;6;29;337,22
"1299";1980-06-30;1980;6;30;337,2
"1300";1980-07-01;1980;7;1;337,22
"1301";1980-07-02;1980;7;2;337,26
"1302";1980-07-03;1980;7;3;337,28
"1303";1980-07-04;1980;7;4;337,29
"1304";1980-07-05;1980;7;5;337,34
"1305";1980-07-06;1980;7;6;337,41
"1306";1980-07-07;1980;7;7;337,47
"1307";1980-07-08;1980;7;8;337,46
"1308";1980-07-09;1980;7;9;337,45
"1309";1980-07-10;1980;7;10;337,45
"1310";1980-07-11;1980;7;11;337,46
"1311";1980-07-12;1980;7;12;337,45
"1312";1980-07-13;1980;7;13;337,39
"1313";1980-07-14;1980;7;14;337,37
"1314";1980-07-15;1980;7;15;337,38
"1315";1980-07-16;1980;7;16;337,4
