"";"date";"gesamt"
"3241";2018-10-21;805
"3242";2018-10-22;1884
"3243";2018-10-23;1638
"3244";2018-10-24;888
"3245";2018-10-25;1590
"3246";2018-10-26;1600
"3247";2018-10-27;133
"3248";2018-10-28;94
"3249";2018-10-29;1020
"3250";2018-10-30;1288
"3251";2018-10-31;1177
"3252";2018-11-01;449
"3253";2018-11-02;727
"3254";2018-11-03;438
"3255";2018-11-04;416
"3256";2018-11-05;1817
"3257";2018-11-06;1897
"3258";2018-11-07;1856
"3259";2018-11-08;1532
"3260";2018-11-09;1415
"3261";2018-11-10;716
"3262";2018-11-11;608
"3263";2018-11-12;1881
"3264";2018-11-13;1557
"3265";2018-11-14;1520
"3266";2018-11-15;1468
"3267";2018-11-16;1240
"3268";2018-11-17;431
"3269";2018-11-18;389
"3270";2018-11-19;956
"3271";2018-11-20;1208
"3272";2018-11-21;1014
"3273";2018-11-22;1299
"3274";2018-11-23;995
"3275";2018-11-24;275
"3276";2018-11-25;240
"3277";2018-11-26;747
"3278";2018-11-27;647
"3279";2018-11-28;914
"3280";2018-11-29;1039
"3281";2018-11-30;798
"3282";2018-12-01;365
"3283";2018-12-02;159
"3284";2018-12-03;1042
"3285";2018-12-04;1142
"3286";2018-12-05;1169
"3287";2018-12-06;1078
"3288";2018-12-07;1067
"3289";2018-12-08;291
"3290";2018-12-09;123
"3291";2018-12-10;1006
"3292";2018-12-11;787
"3293";2018-12-12;741
"3294";2018-12-13;797
"3295";2018-12-14;658
"3296";2018-12-15;202
"3297";2018-12-16;113
"3298";2018-12-17;697
"3299";2018-12-18;955
"3300";2018-12-19;828
"3301";2018-12-20;899
"3302";2018-12-21;588
"3303";2018-12-22;154
"3304";2018-12-23;154
"3305";2018-12-24;98
"3306";2018-12-25;91
"3307";2018-12-26;161
"3308";2018-12-27;364
"3309";2018-12-28;486
"3310";2018-12-29;192
"3311";2018-12-30;86
"3312";2018-12-31;72
"3313";2019-01-01;106
"3314";2019-01-02;315
"3315";2019-01-03;325
"3316";2019-01-04;281
"3317";2019-01-05;12
"3318";2019-01-06;25
"3319";2019-01-07;509
"3320";2019-01-08;499
"3321";2019-01-09;367
"3322";2019-01-10;232
"3323";2019-01-11;230
"3324";2019-01-12;33
"3325";2019-01-13;39
"3326";2019-01-14;543
"3327";2019-01-15;499
"3328";2019-01-16;745
"3329";2019-01-17;760
"3330";2019-01-18;581
"3331";2019-01-19;199
"3332";2019-01-20;128
"3333";2019-01-21;679
"3334";2019-01-22;737
"3335";2019-01-23;721
"3336";2019-01-24;737
"3337";2019-01-25;489
"3338";2019-01-26;141
"3339";2019-01-27;170
"3340";2019-01-28;782
"3341";2019-01-29;711
"3342";2019-01-30;759
"3343";2019-01-31;843
"3344";2019-02-01;670
"3345";2019-02-02;153
"3346";2019-02-03;29
"3347";2019-02-04;300
"3348";2019-02-05;457
"3349";2019-02-06;469
"3350";2019-02-07;457
"3351";2019-02-08;578
"3352";2019-02-09;234
"3353";2019-02-10;286
"3354";2019-02-11;499
"3355";2019-02-12;637
"3356";2019-02-13;945
"3357";2019-02-14;977
"3358";2019-02-15;984
"3359";2019-02-16;611
"3360";2019-02-17;797
"3361";2019-02-18;1314
"3362";2019-02-19;1350
"3363";2019-02-20;1190
"3364";2019-02-21;1267
"3365";2019-02-22;704
"3366";2019-02-23;396
"3367";2019-02-24;427
"3368";2019-02-25;1369
"3369";2019-02-26;1482
"3370";2019-02-27;1548
"3371";2019-02-28;1487
"3372";2019-03-01;572
"3373";2019-03-02;266
"3374";2019-03-03;528
"3375";2019-03-04;849
"3376";2019-03-05;699
"3377";2019-03-06;1087
"3378";2019-03-07;868
"3379";2019-03-08;814
"3380";2019-03-09;221
"3381";2019-03-10;118
"3382";2019-03-11;587
"3383";2019-03-12;1045
"3384";2019-03-13;928
"3385";2019-03-14;722
"3386";2019-03-15;450
"3387";2019-03-16;397
"3388";2019-03-17;842
"3389";2019-03-18;975
"3390";2019-03-19;1313
"3391";2019-03-20;1465
"3392";2019-03-21;1492
"3393";2019-03-22;1447
"3394";2019-03-23;976
"3395";2019-03-24;1048
"3396";2019-03-25;1177
"3397";2019-03-26;1287
"3398";2019-03-27;903
"3399";2019-03-28;1445
"3400";2019-03-29;1589
"3401";2019-03-30;1088
"3402";2019-03-31;1130
"3403";2019-04-01;1864
"3404";2019-04-02;2062
"3405";2019-04-03;1882
"3406";2019-04-04;1404
"3407";2019-04-05;1105
"3408";2019-04-06;805
"3409";2019-04-07;1217
"3410";2019-04-08;1204
"3411";2019-04-09;1574
"3412";2019-04-10;1323
"3413";2019-04-11;1320
"3414";2019-04-12;1290
"3415";2019-04-13;524
"3416";2019-04-14;480
"3417";2019-04-15;1497
"3418";2019-04-16;1920
"3419";2019-04-17;1891
"3420";2019-04-18;1646
"3421";2019-04-19;843
"3422";2019-04-20;764
"3423";2019-04-21;754
"3424";2019-04-22;800
"3425";2019-04-23;1890
"3426";2019-04-24;2081
"3427";2019-04-25;2261
"3428";2019-04-26;966
"3429";2019-04-27;433
"3430";2019-04-28;615
"3431";2019-04-29;1096
"3432";2019-04-30;1041
"3433";2019-05-01;1348
"3434";2019-05-02;2116
"3435";2019-05-03;830
"3436";2019-05-04;303
"3437";2019-05-05;292
"3438";2019-05-06;1628
"3439";2019-05-07;2045
"3440";2019-05-08;1732
"3441";2019-05-09;1646
"3442";2019-05-10;1554
"3443";2019-05-11;294
"3444";2019-05-12;120
"3445";2019-05-13;1832
"3446";2019-05-14;1958
"3447";2019-05-15;1416
"3448";2019-05-16;1715
"3449";2019-05-17;1877
"3450";2019-05-18;972
"3451";2019-05-19;1158
"3452";2019-05-20;553
"3453";2019-05-21;492
"3454";2019-05-22;1098
"3455";2019-05-23;2281
"3456";2019-05-24;2198
"3457";2019-05-25;858
"3458";2019-05-26;1054
"3459";2019-05-27;1973
"3460";2019-05-28;818
"3461";2019-05-29;1167
"3462";2019-05-30;1148
"3463";2019-05-31;1690
"3464";2019-06-01;1185
"3465";2019-06-02;1179
"3466";2019-06-03;2747
"3467";2019-06-04;2806
"3468";2019-06-05;2816
"3469";2019-06-06;2122
"3470";2019-06-07;2315
"3471";2019-06-08;965
"3472";2019-06-09;878
"3473";2019-06-10;742
"3474";2019-06-11;1289
"3475";2019-06-12;1567
"3476";2019-06-13;2125
"3477";2019-06-14;1869
"3478";2019-06-15;755
"3479";2019-06-16;714
"3480";2019-06-17;2213
"3481";2019-06-18;2352
"3482";2019-06-19;2099
"3483";2019-06-20;594
"3484";2019-06-21;1273
"3485";2019-06-22;615
"3486";2019-06-23;815
"3487";2019-06-24;2898
"3488";2019-06-25;2935
"3489";2019-06-26;2686
"3490";2019-06-27;2529
"3491";2019-06-28;2388
"3492";2019-06-29;1001
"3493";2019-06-30;957
"3494";2019-07-01;2031
"3495";2019-07-02;2203
"3496";2019-07-03;2929
"3497";2019-07-04;2940
"3498";2019-07-05;2401
"3499";2019-07-06;889
"3500";2019-07-07;414
"3501";2019-07-08;1689
"3502";2019-07-09;3097
"3503";2019-07-10;2950
"3504";2019-07-11;1988
"3505";2019-07-12;1423
"3506";2019-07-13;388
"3507";2019-07-14;688
"3508";2019-07-15;2711
"3509";2019-07-16;2986
"3510";2019-07-17;2964
"3511";2019-07-18;2876
"3512";2019-07-19;2203
"3513";2019-07-20;1049
"3514";2019-07-21;651
"3515";2019-07-22;3050
"3516";2019-07-23;3169
"3517";2019-07-24;2940
"3518";2019-07-25;2715
"3519";2019-07-26;2224
"3520";2019-07-27;699
"3521";2019-07-28;500
"3522";2019-07-29;1014
"3523";2019-07-30;2696
"3524";2019-07-31;1656
"3525";2019-08-01;2580
"3526";2019-08-02;2082
"3527";2019-08-03;609
"3528";2019-08-04;1155
"3529";2019-08-05;2344
"3530";2019-08-06;1886
"3531";2019-08-07;1486
"3532";2019-08-08;2376
"3533";2019-08-09;2076
"3534";2019-08-10;616
"3535";2019-08-11;1082
"3536";2019-08-12;739
"3537";2019-08-13;1594
"3538";2019-08-14;1818
"3539";2019-08-15;464
"3540";2019-08-16;1322
"3541";2019-08-17;726
"3542";2019-08-18;832
"3543";2019-08-19;1037
"3544";2019-08-20;822
"3545";2019-08-21;1422
"3546";2019-08-22;1708
"3547";2019-08-23;1500
"3548";2019-08-24;888
"3549";2019-08-25;915
"3550";2019-08-26;1581
"3551";2019-08-27;1987
"3552";2019-08-28;1913
"3553";2019-08-29;1489
"3554";2019-08-30;1804
"3555";2019-08-31;803
"3556";2019-09-01;788
"3557";2019-09-02;883
"3558";2019-09-03;2204
"3559";2019-09-04;2352
"3560";2019-09-05;1185
"3561";2019-09-06;1196
"3562";2019-09-07;447
"3563";2019-09-08;161
"3564";2019-09-09;1042
"3565";2019-09-10;2200
"3566";2019-09-11;2404
"3567";2019-09-12;2463
"3568";2019-09-13;2249
"3569";2019-09-14;1049
"3570";2019-09-15;1122
"3571";2019-09-16;2499
"3572";2019-09-17;2242
"3573";2019-09-18;2444
"3574";2019-09-19;2240
"3575";2019-09-20;2174
"3576";2019-09-21;963
"3577";2019-09-22;941
"3578";2019-09-23;930
"3579";2019-09-24;2043
"3580";2019-09-25;1759
"3581";2019-09-26;1672
"3582";2019-09-27;1811
"3583";2019-09-28;637
"3584";2019-09-29;1192
"3585";2019-09-30;1696
"3586";2019-10-01;2351
"3587";2019-10-02;1035
"3588";2019-10-03;625
"3589";2019-10-04;878
"3590";2019-10-05;306
"3591";2019-10-06;420
"3592";2019-10-07;995
"3593";2019-10-08;1779
"3594";2019-10-09;808
"3595";2019-10-10;1493
"3596";2019-10-11;1861
"3597";2019-10-12;1018
"3598";2019-10-13;1059
"3599";2019-10-14;2477
"3600";2019-10-15;2441
"3601";2019-10-16;2050
"3602";2019-10-17;2146
"3603";2019-10-18;1859
"3604";2019-10-19;750
"3605";2019-10-20;950
"3606";2019-10-21;2105
"3607";2019-10-22;2121
"3608";2019-10-23;2070
"3609";2019-10-24;2062
"3610";2019-10-25;1839
"3611";2019-10-26;982
"3612";2019-10-27;997
"3613";2019-10-28;827
"3614";2019-10-29;881
"3615";2019-10-30;1160
"3616";2019-10-31;1043
"3617";2019-11-01;325
"3618";2019-11-02;430
"3619";2019-11-03;317
"3620";2019-11-04;1642
"3621";2019-11-05;1266
"3622";2019-11-06;1615
"3623";2019-11-07;1771
"3624";2019-11-08;1104
"3625";2019-11-09;394
"3626";2019-11-10;273
"3627";2019-11-11;1493
"3628";2019-11-12;1320
"3629";2019-11-13;998
"3630";2019-11-14;1393
"3631";2019-11-15;1233
"3632";2019-11-16;365
"3633";2019-11-17;260
"3634";2019-11-18;1545
"3635";2019-11-19;1583
"3636";2019-11-20;1351
"3637";2019-11-21;1460
"3638";2019-11-22;1267
"3639";2019-11-23;562
"3640";2019-11-24;541
"3641";2019-11-25;1503
"3642";2019-11-26;1549
"3643";2019-11-27;1422
"3644";2019-11-28;1201
"3645";2019-11-29;943
"3646";2019-11-30;394
"3647";2019-12-01;254
"3648";2019-12-02;1166
"3649";2019-12-03;1310
"3650";2019-12-04;1315
"3651";2019-12-05;1251
"3652";2019-12-06;1111
"3653";2019-12-07;378
"3654";2019-12-08;500
"3655";2019-12-09;1443
"3656";2019-12-10;1345
"3657";2019-12-11;1277
"3658";2019-12-12;1015
"3659";2019-12-13;838
"3660";2019-12-14;296
"3661";2019-12-15;400
"3662";2019-12-16;1481
"3663";2019-12-17;1460
"3664";2019-12-18;1556
"3665";2019-12-19;1347
"3666";2019-12-20;1215
"3667";2019-12-21;176
"3668";2019-12-22;207
"3669";2019-12-23;384
"3670";2019-12-24;184
"3671";2019-12-25;66
"3672";2019-12-26;217
"3673";2019-12-27;204
"3674";2019-12-28;306
"3675";2019-12-29;237
"3676";2019-12-30;459
"3677";2019-12-31;287
"3678";2020-01-01;215
"3679";2020-01-02;575
"3680";2020-01-03;532
"3681";2020-01-04;171
"3682";2020-01-05;233
"3683";2020-01-06;404
"3684";2020-01-07;1160
"3685";2020-01-08;1154
"3686";2020-01-09;1466
"3687";2020-01-10;1364
"3688";2020-01-11;387
"3689";2020-01-12;481
"3690";2020-01-13;1374
"3691";2020-01-14;1496
"3692";2020-01-15;1617
"3693";2020-01-16;1546
"3694";2020-01-17;1388
"3695";2020-01-18;215
"3696";2020-01-19;170
"3697";2020-01-20;899
"3698";2020-01-21;1225
"3699";2020-01-22;1132
"3700";2020-01-23;1122
"3701";2020-01-24;1086
"3702";2020-01-25;361
"3703";2020-01-26;367
"3704";2020-01-27;1351
"3705";2020-01-28;1009
"3706";2020-01-29;923
"3707";2020-01-30;1209
"3708";2020-01-31;1018
"3709";2020-02-01;533
"3710";2020-02-02;168
"3711";2020-02-03;491
"3712";2020-02-04;653
"3713";2020-02-05;1015
"3714";2020-02-06;1171
"3715";2020-02-07;1113
"3716";2020-02-08;512
"3717";2020-02-09;625
"3718";2020-02-10;355
"3719";2020-02-11;763
"3720";2020-02-12;948
"3721";2020-02-13;1098
"3722";2020-02-14;839
"3723";2020-02-15;568
"3724";2020-02-16;681
"3725";2020-02-17;1317
"3726";2020-02-18;1383
"3727";2020-02-19;1028
"3728";2020-02-20;1262
"3729";2020-02-21;1169
"3730";2020-02-22;642
"3731";2020-02-23;210
"3732";2020-02-24;686
"3733";2020-02-25;866
"3734";2020-02-26;772
"3735";2020-02-27;674
"3736";2020-02-28;632
"3737";2020-02-29;436
"3738";2020-03-01;649
"3739";2020-03-02;1456
"3740";2020-03-03;919
"3741";2020-03-04;1307
"3742";2020-03-05;1014
"3743";2020-03-06;912
"3744";2020-03-07;301
"3745";2020-03-08;733
"3746";2020-03-09;999
"3747";2020-03-10;958
"3748";2020-03-11;1384
"3749";2020-03-12;1622
"3750";2020-03-13;1014
"3751";2020-03-14;602
"3752";2020-03-15;1038
"3753";2020-03-16;1777
"3754";2020-03-17;1442
"3755";2020-03-18;1818
"3756";2020-03-19;1741
"3757";2020-03-20;1568
"3758";2020-03-21;122
"3759";2020-03-22;546
"3760";2020-03-23;901
"3761";2020-03-24;935
"3762";2020-03-25;827
"3763";2020-03-26;818
"3764";2020-03-27;1380
"3765";2020-03-28;1699
"3766";2020-03-29;370
"3767";2020-03-30;696
"3768";2020-03-31;921
"3769";2020-04-01;1243
"3770";2020-04-02;1446
"3771";2020-04-03;1353
"3772";2020-04-04;1343
"3773";2020-04-05;1927
"3774";2020-04-06;1818
"3775";2020-04-07;1931
"3776";2020-04-08;2022
"3777";2020-04-09;1917
"3778";2020-04-10;2202
"3779";2020-04-11;1892
"3780";2020-04-12;2152
"3781";2020-04-13;1606
"3782";2020-04-14;1277
"3783";2020-04-15;1860
"3784";2020-04-16;2123
"3785";2020-04-17;2231
"3786";2020-04-18;1946
"3787";2020-04-19;2054
"3788";2020-04-20;1678
"3789";2020-04-21;1786
"3790";2020-04-22;2093
"3791";2020-04-23;2370
"3792";2020-04-24;1931
"3793";2020-04-25;1957
"3794";2020-04-26;2293
"3795";2020-04-27;1908
"3796";2020-04-28;1573
"3797";2020-04-29;863
"3798";2020-04-30;1379
"3799";2020-05-01;749
"3800";2020-05-02;534
"3801";2020-05-03;1770
"3802";2020-05-04;1436
"3803";2020-05-05;1639
"3804";2020-05-06;2301
"3805";2020-05-07;2526
"3806";2020-05-08;2299
"3807";2020-05-09;1541
"3808";2020-05-10;1283
"3809";2020-05-11;1138
"3810";2020-05-12;1657
"3811";2020-05-13;939
"3812";2020-05-14;1063
"3813";2020-05-15;755
"3814";2020-05-16;1783
"3815";2020-05-17;2169
"3816";2020-05-18;2851
"3817";2020-05-19;2877
"3818";2020-05-20;2528
"3819";2020-05-21;2075
"3820";2020-05-22;2115
"3821";2020-05-23;431
"3822";2020-05-24;1172
"3823";2020-05-25;1701
"3824";2020-05-26;2465
"3825";2020-05-27;2981
"3826";2020-05-28;1893
"3827";2020-05-29;2065
"3828";2020-05-30;1232
"3829";2020-05-31;1388
"3830";2020-06-01;1777
"3831";2020-06-02;2637
"3832";2020-06-03;2765
"3833";2020-06-04;1251
"3834";2020-06-05;1125
"3835";2020-06-06;832
"3836";2020-06-07;178
"3837";2020-06-08;1701
"3838";2020-06-09;871
"3839";2020-06-10;1119
"3840";2020-06-11;1225
"3841";2020-06-12;2046
"3842";2020-06-13;1578
"3843";2020-06-14;230
"3844";2020-06-15;748
"3845";2020-06-16;1263
"3846";2020-06-17;1846
"3847";2020-06-18;2504
"3848";2020-06-19;970
"3849";2020-06-20;734
"3850";2020-06-21;1440
"3851";2020-06-22;2509
"3852";2020-06-23;3225
"3853";2020-06-24;3204
"3854";2020-06-25;2832
"3855";2020-06-26;2345
"3856";2020-06-27;1601
"3857";2020-06-28;1372
"3858";2020-06-29;1055
"3859";2020-06-30;3286
"3860";2020-07-01;3011
"3861";2020-07-02;1627
"3862";2020-07-03;2134
"3863";2020-07-04;1692
"3864";2020-07-05;1476
"3865";2020-07-06;2516
"3866";2020-07-07;3221
"3867";2020-07-08;3199
"3868";2020-07-09;3090
"3869";2020-07-10;2097
"3870";2020-07-11;586
"3871";2020-07-12;1714
"3872";2020-07-13;2980
"3873";2020-07-14;3399
"3874";2020-07-15;1881
"3875";2020-07-16;1260
"3876";2020-07-17;1719
"3877";2020-07-18;1444
"3878";2020-07-19;1670
"3879";2020-07-20;3046
"3880";2020-07-21;2947
"3881";2020-07-22;3047
"3882";2020-07-23;2798
"3883";2020-07-24;2092
"3884";2020-07-25;1712
"3885";2020-07-26;800
"3886";2020-07-27;2924
"3887";2020-07-28;2612
"3888";2020-07-29;2964
"3889";2020-07-30;2773
"3890";2020-07-31;2176
"3891";2020-08-01;1133
"3892";2020-08-02;477
"3893";2020-08-03;702
"3894";2020-08-04;719
"3895";2020-08-05;2738
"3896";2020-08-06;2733
"3897";2020-08-07;2172
"3898";2020-08-08;1372
"3899";2020-08-09;1279
"3900";2020-08-10;2308
"3901";2020-08-11;2473
"3902";2020-08-12;2463
"3903";2020-08-13;2072
"3904";2020-08-14;1597
"3905";2020-08-15;1124
"3906";2020-08-16;1264
"3907";2020-08-17;1562
"3908";2020-08-18;1751
"3909";2020-08-19;2212
"3910";2020-08-20;2215
"3911";2020-08-21;1710
"3912";2020-08-22;605
"3913";2020-08-23;1133
"3914";2020-08-24;1962
"3915";2020-08-25;2276
"3916";2020-08-26;1771
"3917";2020-08-27;2181
"3918";2020-08-28;1255
"3919";2020-08-29;163
"3920";2020-08-30;267
"3921";2020-08-31;1607
"3922";2020-09-01;1150
"3923";2020-09-02;2145
"3924";2020-09-03;2284
"3925";2020-09-04;2147
"3926";2020-09-05;1380
"3927";2020-09-06;689
"3928";2020-09-07;2226
"3929";2020-09-08;2730
"3930";2020-09-09;3122
"3931";2020-09-10;2829
"3932";2020-09-11;2510
"3933";2020-09-12;1476
"3934";2020-09-13;1416
"3935";2020-09-14;2984
"3936";2020-09-15;3217
"3937";2020-09-16;3009
"3938";2020-09-17;2742
"3939";2020-09-18;2298
"3940";2020-09-19;1413
"3941";2020-09-20;1545
"3942";2020-09-21;2835
"3943";2020-09-22;2801
"3944";2020-09-23;1621
"3945";2020-09-24;2221
"3946";2020-09-25;693
"3947";2020-09-26;209
"3948";2020-09-27;1213
"3949";2020-09-28;1545
"3950";2020-09-29;1980
"3951";2020-09-30;2483
"3952";2020-10-01;2597
"3953";2020-10-02;1973
"3954";2020-10-03;543
"3955";2020-10-04;1167
"3956";2020-10-05;1555
"3957";2020-10-06;1817
"3958";2020-10-07;1411
"3959";2020-10-08;2289
"3960";2020-10-09;2141
"3961";2020-10-10;283
"3962";2020-10-11;727
"3963";2020-10-12;1900
"3964";2020-10-13;1933
"3965";2020-10-14;1938
"3966";2020-10-15;1674
"3967";2020-10-16;795
"3968";2020-10-17;602
"3969";2020-10-18;967
"3970";2020-10-19;2257
"3971";2020-10-20;2458
"3972";2020-10-21;2532
"3973";2020-10-22;2343
"3974";2020-10-23;1728
"3975";2020-10-24;717
"3976";2020-10-25;1482
"3977";2020-10-26;1520
"3978";2020-10-27;1866
"3979";2020-10-28;2020
"3980";2020-10-29;933
"3981";2020-10-30;1576
"3982";2020-10-31;1394
"3983";2020-11-01;417
"3984";2020-11-02;1887
"3985";2020-11-03;944
"3986";2020-11-04;1301
"3987";2020-11-05;1686
"3988";2020-11-06;1256
"3989";2020-11-07;978
"3990";2020-11-08;1065
"3991";2020-11-09;1911
"3992";2020-11-10;1925
"3993";2020-11-11;1821
"3994";2020-11-12;1865
"3995";2020-11-13;1930
"3996";2020-11-14;1484
"3997";2020-11-15;1344
"3998";2020-11-16;1458
"3999";2020-11-17;2004
"4000";2020-11-18;2133
"4001";2020-11-19;1509
"4002";2020-11-20;1437
"4003";2020-11-21;781
"4004";2020-11-22;881
"4005";2020-11-23;1643
"4006";2020-11-24;1718
"4007";2020-11-25;1758
"4008";2020-11-26;1718
"4009";2020-11-27;1500
"4010";2020-11-28;463
"4011";2020-11-29;410
"4012";2020-11-30;1403
"4013";2020-12-01;833
"4014";2020-12-02;1062
"4015";2020-12-03;1188
"4016";2020-12-04;1268
"4017";2020-12-05;338
"4018";2020-12-06;401
"4019";2020-12-07;1460
"4020";2020-12-08;1371
"4021";2020-12-09;855
"4022";2020-12-10;1096
"4023";2020-12-11;1216
"4024";2020-12-12;387
"4025";2020-12-13;278
"4026";2020-12-14;1567
"4027";2020-12-15;1536
"4028";2020-12-16;1230
"4029";2020-12-17;1305
"4030";2020-12-18;1261
"4031";2020-12-19;566
"4032";2020-12-20;434
"4033";2020-12-21;987
"4034";2020-12-22;767
"4035";2020-12-23;743
"4036";2020-12-24;286
"4037";2020-12-25;186
"4038";2020-12-26;428
"4039";2020-12-27;329
"4040";2020-12-28;442
"4041";2020-12-29;568
"4042";2020-12-30;627
"4043";2020-12-31;587
"4044";2021-01-01;383
"4045";2021-01-02;311
"4046";2021-01-03;291
"4047";2021-01-04;754
"4048";2021-01-05;741
"4049";2021-01-06;92
"4050";2021-01-07;348
"4051";2021-01-08;314
"4052";2021-01-09;195
"4053";2021-01-10;200
"4054";2021-01-11;595
"4055";2021-01-12;324
"4056";2021-01-13;472
"4057";2021-01-14;371
"4058";2021-01-15;406
"4059";2021-01-16;148
"4060";2021-01-17;50
"4061";2021-01-18;292
"4062";2021-01-19;313
"4063";2021-01-20;569
"4064";2021-01-21;916
"4065";2021-01-22;1021
"4066";2021-01-23;410
"4067";2021-01-24;368
"4068";2021-01-25;417
"4069";2021-01-26;167
"4070";2021-01-27;185
"4071";2021-01-28;228
"4072";2021-01-29;522
"4073";2021-01-30;460
"4074";2021-01-31;328
"4075";2021-02-01;799
"4076";2021-02-02;909
"4077";2021-02-03;670
"4078";2021-02-04;1466
"4079";2021-02-05;1375
"4080";2021-02-06;824
"4081";2021-02-07;303
"4082";2021-02-08;1035
"4083";2021-02-09;773
"4084";2021-02-10;539
"4085";2021-02-11;404
"4086";2021-02-12;400
"4087";2021-02-13;221
"4088";2021-02-14;208
"4089";2021-02-15;577
"4090";2021-02-16;764
"4091";2021-02-17;1195
"4092";2021-02-18;1445
"4093";2021-02-19;1018
"4094";2021-02-20;1643
"4095";2021-02-21;1798
"4096";2021-02-22;1759
"4097";2021-02-23;2009
"4098";2021-02-24;2086
"4099";2021-02-25;2221
"4100";2021-02-26;2019
"4101";2021-02-27;872
"4102";2021-02-28;1260
"4103";2021-03-01;1776
"4104";2021-03-02;2012
"4105";2021-03-03;1933
"4106";2021-03-04;1606
"4107";2021-03-05;597
"4108";2021-03-06;849
"4109";2021-03-07;998
"4110";2021-03-08;1556
"4111";2021-03-09;1575
"4112";2021-03-10;1146
"4113";2021-03-11;1174
"4114";2021-03-12;1258
"4115";2021-03-13;759
"4116";2021-03-14;260
"4117";2021-03-15;904
"4118";2021-03-16;860
"4119";2021-03-17;825
"4120";2021-03-18;901
"4121";2021-03-19;777
"4122";2021-03-20;368
"4123";2021-03-21;305
"4124";2021-03-22;1087
"4125";2021-03-23;1379
"4126";2021-03-24;1950
"4127";2021-03-25;2116
"4128";2021-03-26;2163
"4129";2021-03-27;556
"4130";2021-03-28;1767
"4131";2021-03-29;2295
"4132";2021-03-30;2399
"4133";2021-03-31;2421
"4134";2021-04-01;2060
"4135";2021-04-02;1110
"4136";2021-04-03;718
"4137";2021-04-04;1040
"4138";2021-04-05;618
"4139";2021-04-06;653
"4140";2021-04-07;549
"4141";2021-04-08;900
"4142";2021-04-09;1607
"4143";2021-04-10;1633
"4144";2021-04-11;1866
"4145";2021-04-12;676
"4146";2021-04-13;961
"4147";2021-04-14;1388
"4148";2021-04-15;1437
"4149";2021-04-16;1545
"4150";2021-04-17;664
"4151";2021-04-18;554
"4152";2021-04-19;1317
"4153";2021-04-20;1539
"4154";2021-04-21;2386
"4155";2021-04-22;1941
"4156";2021-04-23;2231
"4157";2021-04-24;1835
"4158";2021-04-25;2135
"4159";2021-04-26;2260
"4160";2021-04-27;2300
"4161";2021-04-28;2538
"4162";2021-04-29;1493
"4163";2021-04-30;1600
"4164";2021-05-01;921
"4165";2021-05-02;355
"4166";2021-05-03;1893
"4167";2021-05-04;1940
"4168";2021-05-05;821
"4169";2021-05-06;1082
"4170";2021-05-07;739
"4171";2021-05-08;1656
"4172";2021-05-09;2053
"4173";2021-05-10;2630
"4174";2021-05-11;1885
"4175";2021-05-12;624
"4176";2021-05-13;486
"4177";2021-05-14;1964
"4178";2021-05-15;1180
"4179";2021-05-16;1286
"4180";2021-05-17;1320
"4181";2021-05-18;1457
"4182";2021-05-19;1119
"4183";2021-05-20;1703
"4184";2021-05-21;1200
"4185";2021-05-22;1217
"4186";2021-05-23;839
"4187";2021-05-24;1047
"4188";2021-05-25;1364
"4189";2021-05-26;1450
"4190";2021-05-27;1168
"4191";2021-05-28;1709
"4192";2021-05-29;1452
"4193";2021-05-30;1690
"4194";2021-05-31;2238
"4195";2021-06-01;2213
"4196";2021-06-02;2262
"4197";2021-06-03;1635
"4198";2021-06-04;1376
"4199";2021-06-05;1000
"4200";2021-06-06;332
"4201";2021-06-07;2059
"4202";2021-06-08;2717
"4203";2021-06-09;2284
"4204";2021-06-10;2436
"4205";2021-06-11;2652
"4206";2021-06-12;1515
"4207";2021-06-13;1871
"4208";2021-06-14;3041
"4209";2021-06-15;3154
"4210";2021-06-16;3103
"4211";2021-06-17;2808
"4212";2021-06-18;2491
"4213";2021-06-19;1414
"4214";2021-06-20;1404
"4215";2021-06-21;2590
"4216";2021-06-22;2294
"4217";2021-06-23;2276
"4218";2021-06-24;2001
"4219";2021-06-25;1932
"4220";2021-06-26;1675
"4221";2021-06-27;1571
"4222";2021-06-28;2892
"4223";2021-06-29;1704
"4224";2021-06-30;1855
"4225";2021-07-01;1379
"4226";2021-07-02;2170
"4227";2021-07-03;1834
"4228";2021-07-04;930
"4229";2021-07-05;2802
"4230";2021-07-06;2925
"4231";2021-07-07;2117
"4232";2021-07-08;1498
"4233";2021-07-09;1160
"4234";2021-07-10;1759
"4235";2021-07-11;862
"4236";2021-07-12;3226
"4237";2021-07-13;1947
"4238";2021-07-14;2022
"4239";2021-07-15;1540
"4240";2021-07-16;2072
"4241";2021-07-17;826
"4242";2021-07-18;1231
"4243";2021-07-19;3056
"4244";2021-07-20;3269
"4245";2021-07-21;3193
"4246";2021-07-22;3063
"4247";2021-07-23;2612
"4248";2021-07-24;1327
"4249";2021-07-25;1146
"4250";2021-07-26;2028
"4251";2021-07-27;3010
"4252";2021-07-28;1897
"4253";2021-07-29;2948
"4254";2021-07-30;2361
"4255";2021-07-31;1304
"4256";2021-08-01;353
"4257";2021-08-02;2505
"4258";2021-08-03;2258
"4259";2021-08-04;1596
"4260";2021-08-05;1442
"4261";2021-08-06;1697
"4262";2021-08-07;1124
"4263";2021-08-08;856
"4264";2021-08-09;2303
"4265";2021-08-10;2535
"4266";2021-08-11;2925
"4267";2021-08-12;2835
